2026-05-11T15:53:13.606+0700	INFO	livekit	server/main.go:210	starting in development mode
2026-05-11T16:27:34.548+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "response": {"answer": {"type": "answer", "sdp": "v=0\r\no=- 2386161892097152302 1778491654 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 CB:F0:4F:65:30:AB:CA:4E:E4:10:70:23:A8:A4:EF:EB:71:60:E7:1B:C4:1B:64:CC:F9:AB:CC:84:14:4B:83:22\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:65535\r\na=ice-ufrag:QabaIjHGXHnVWCLf\r\na=ice-pwd:wssmeOMXgZPcRHmgZcmsxSAaqAHROraI\r\n"}}}
2026-05-11T16:27:34.548+0700	DEBUG	livekit.transport	rtc/transport.go:2420	added ICE candidate	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER", "candidate": {"candidate":"candidate:2028220813 1 udp 2122260223 192.168.100.231 55816 typ host generation 0 ufrag MeX0 network-id 1 network-cost 50","sdpMid":"0","sdpMLineIndex":0,"usernameFragment":null}}
2026-05-11T16:27:34.548+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:2134843214 1 udp 2130706431 192.168.100.231 7882 typ host ufrag QabaIjHGXHnVWCLf\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}
2026-05-11T16:27:34.549+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:2134843214 1 udp 2130706431 192.168.100.231 7882 typ host ufrag QabaIjHGXHnVWCLf\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}}
2026-05-11T16:27:34.549+0700	DEBUG	livekit	service/rtcservice.go:516	sending answer	{"connID": "CO_MdqakN2vYyZV", "answer": {"Answer":{"type":"answer","sdp":"v=0\r\no=- 2386161892097152302 1778491654 IN IP4 0.0.0.0\r\ns=-\r\nt=0 0\r\na=msid-semantic:WMS *\r\na=fingerprint:sha-256 CB:F0:4F:65:30:AB:CA:4E:E4:10:70:23:A8:A4:EF:EB:71:60:E7:1B:C4:1B:64:CC:F9:AB:CC:84:14:4B:83:22\r\na=extmap-allow-mixed\r\na=group:BUNDLE 0\r\nm=application 9 UDP/DTLS/SCTP webrtc-datachannel\r\nc=IN IP4 0.0.0.0\r\na=setup:active\r\na=mid:0\r\na=sendrecv\r\na=sctp-port:5000\r\na=max-message-size:65535\r\na=ice-ufrag:QabaIjHGXHnVWCLf\r\na=ice-pwd:wssmeOMXgZPcRHmgZcmsxSAaqAHROraI\r\n"}}, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.549+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_MdqakN2vYyZV", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:2134843214 1 udp 2130706431 192.168.100.231 7882 typ host ufrag QabaIjHGXHnVWCLf\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}"}}, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.549+0700	DEBUG	livekit.transport	rtc/transport.go:835	ice connection state change	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER", "state": "connected"}
2026-05-11T16:27:34.549+0700	DEBUG	livekit.transport	rtc/transport.go:700	setting connection timer after ICE connected	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER", "timeout": "10s", "iceDuration": "673.375µs"}
2026-05-11T16:27:34.549+0700	DEBUG	livekit.transport	rtc/transport.go:626	selected ICE candidate pair changed	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER", "pair": {"localProtocol": "udp", "localCandidateType": "host", "localAddress": "192.168.100.231", "localPort": 7882, "remoteProtocol": "udp", "remoteCandidateType": "host", "remoteAddress": "192.168.100.231", "remotePort": 55816}}
2026-05-11T16:27:34.550+0700	DEBUG	livekit.transport	rtc/transport.go:846	peer connection state change	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER", "state": "connected"}
2026-05-11T16:27:34.551+0700	DEBUG	livekit.transport	rtc/transport.go:864	_reliable data channel open	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER"}
2026-05-11T16:27:34.551+0700	DEBUG	livekit.transport	rtc/transport.go:864	_data_track data channel open	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER"}
2026-05-11T16:27:34.551+0700	DEBUG	livekit.transport	rtc/transport.go:864	_lossy data channel open	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER"}
2026-05-11T16:27:34.581+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER"}}
2026-05-11T16:27:34.581+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER"}}}
2026-05-11T16:27:34.582+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_MdqakN2vYyZV", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","target":1}}, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.582+0700	DEBUG	livekit.transport	rtc/transport.go:835	ice connection state change	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER", "state": "connected"}
2026-05-11T16:27:34.582+0700	DEBUG	livekit.transport	rtc/transport.go:700	setting connection timer after ICE connected	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER", "timeout": "10s", "iceDuration": "33.708875ms"}
2026-05-11T16:27:34.582+0700	DEBUG	livekit.transport	rtc/transport.go:626	selected ICE candidate pair changed	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER", "pair": {"localProtocol": "udp", "localCandidateType": "host", "localAddress": "192.168.100.231", "localPort": 7882, "remoteProtocol": "udp", "remoteCandidateType": "host", "remoteAddress": "192.168.100.231", "remotePort": 51602}}
2026-05-11T16:27:34.583+0700	DEBUG	livekit.transport	rtc/transport.go:846	peer connection state change	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER", "state": "connected"}
2026-05-11T16:27:34.583+0700	DEBUG	livekit	rtc/participant.go:2139	updating participant state	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "state": "ACTIVE"}
2026-05-11T16:27:34.583+0700	INFO	livekit	rtc/room.go:1262	participant active	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "publisherCandidates": ["[local][selected:1][trickle] udp4 host 192.168.100.231:7882 (resolved: 192.168.100.231:7882)", "[local][trickle] tcp4 host 192.168.100.231:7881 (resolved: 192.168.100.231:7881)", "[remote][selected:1][trickle] udp host 192.168.100.231:55816"], "subscriberCandidates": ["[local][selected:1][trickle] udp4 host 192.168.100.231:7882 (resolved: 192.168.100.231:7882)", "[local][trickle] tcp4 host 192.168.100.231:7881 (resolved: 192.168.100.231:7881)", "[local][trickle] udp4 srflx 118.68.100.183:25929 related 0.0.0.0:62793 (resolved: 118.68.100.183:25929)", "[remote][selected:1][trickle] udp host 192.168.100.231:51602"], "connectionType": "udp", "clientInfo": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "connectTime": "39.205ms"}
2026-05-11T16:27:34.583+0700	DEBUG	livekit.transport	rtc/transport.go:1285	_reliable data channel open	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER"}
2026-05-11T16:27:34.583+0700	DEBUG	livekit.transport	rtc/transport.go:1285	_lossy data channel open	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER"}
2026-05-11T16:27:34.583+0700	DEBUG	livekit.transport	rtc/transport.go:1285	_data_track data channel open	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER"}
2026-05-11T16:27:34.588+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 25929 typ srflx raddr 0.0.0.0 rport 62793 ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER"}}
2026-05-11T16:27:34.588+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag QabaIjHGXHnVWCLf\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}
2026-05-11T16:27:34.588+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 25929 typ srflx raddr 0.0.0.0 rport 62793 ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER"}}}
2026-05-11T16:27:34.588+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag QabaIjHGXHnVWCLf\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}}
2026-05-11T16:27:34.588+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_MdqakN2vYyZV", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 25929 typ srflx raddr 0.0.0.0 rport 62793 ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","target":1}}, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.588+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_MdqakN2vYyZV", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag QabaIjHGXHnVWCLf\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}"}}, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.589+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "PUBLISHER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 17303 typ srflx raddr 0.0.0.0 rport 50761 ufrag QabaIjHGXHnVWCLf\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}
2026-05-11T16:27:34.589+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 17303 typ srflx raddr 0.0.0.0 rport 50761 ufrag QabaIjHGXHnVWCLf\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}}
2026-05-11T16:27:34.589+0700	DEBUG	livekit.transport	rtc/transport.go:804	ice gathering state change	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER", "state": "complete"}
2026-05-11T16:27:34.589+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_MdqakN2vYyZV", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 17303 typ srflx raddr 0.0.0.0 rport 50761 ufrag QabaIjHGXHnVWCLf\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}"}}, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.589+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 22880 typ srflx raddr 0.0.0.0 rport 49501 ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER"}}
2026-05-11T16:27:34.589+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 22880 typ srflx raddr 0.0.0.0 rport 49501 ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER"}}}
2026-05-11T16:27:34.589+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "transport": "SUBSCRIBER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 13506 typ srflx raddr 0.0.0.0 rport 54365 ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER", "final": true}}
2026-05-11T16:27:34.589+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 13506 typ srflx raddr 0.0.0.0 rport 54365 ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER", "final": true}}}
2026-05-11T16:27:34.589+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_MdqakN2vYyZV", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 22880 typ srflx raddr 0.0.0.0 rport 49501 ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","target":1}}, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.589+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_MdqakN2vYyZV", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 13506 typ srflx raddr 0.0.0.0 rport 54365 ufrag IaYjdZqBGuNktatZ\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","target":1,"final":true}}, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.602+0700	DEBUG	livekit	service/rtcservice.go:613	received signal request	{"connID": "CO_MdqakN2vYyZV", "request": {"Leave":{"reason":1}}, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.602+0700	DEBUG	livekit	service/rtcservice.go:432	finishing WS connection	{"connID": "CO_MdqakN2vYyZV", "closedByClient": true, "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.602+0700	DEBUG	livekit	service/rtcservice.go:499	nothing to read from response source	{"connID": "CO_MdqakN2vYyZV", "room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "joinDuration": "1.167292ms"}
2026-05-11T16:27:34.602+0700	DEBUG	livekit	routing/signal.go:139	signal stream closed	{"room": "kiosk-room", "reqNodeID": "ND_VANKS5F48CZ4", "participant": "agent-AJ_bVjdfSCNgbnp", "connID": "CO_MdqakN2vYyZV", "participantInit": {"Identity": "agent-AJ_bVjdfSCNgbnp", "Reconnect": false, "ReconnectReason": "RR_UNKNOWN", "AutoSubscribe": true, "AutoSubscribeDataTrack": "not-set", "Client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "Grants": {"Identity": "agent-AJ_bVjdfSCNgbnp", "Kind": "agent", "KindDetails": [], "Video": {"RoomCreate": false, "RoomList": false, "RoomRecord": false, "RoomAdmin": false, "RoomJoin": true, "Room": "kiosk-room", "CanPublish": true, "CanSubscribe": true, "CanPublishData": true, "CanPublishSources": [], "CanUpdateOwnMetadata": true, "IngressAdmin": false, "Hidden": false, "Recorder": false, "Agent": true, "CanSubscribeMetrics": false, "DestinationRoom": ""}, "SIP": {}, "Agent": {}, "Inference": {}, "Observability": {}, "RoomConfig": {}, "RoomPreset": ""}, "Region": "", "AdaptiveStream": false, "ID": "", "SubscriberAllowPause": "not-set", "DisableICELite": false, "CreateRoom": {"name": "kiosk-room"}, "AddTrackRequests": [], "PublisherOffer": {}, "SyncState": {}, "UseSinglePeerConnection": false}, "startSession": {"roomName": "kiosk-room", "identity": "agent-AJ_bVjdfSCNgbnp", "connectionID": "CO_MdqakN2vYyZV", "autoSubscribe": true, "client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1", "address": "::1"}, "grantsJson": "{\"identity\":\"agent-AJ_bVjdfSCNgbnp\",\"kind\":\"agent\",\"video\":{\"roomJoin\":true,\"room\":\"kiosk-room\",\"canPublish\":true,\"canSubscribe\":true,\"canPublishData\":true,\"canUpdateOwnMetadata\":true,\"agent\":true,\"canSubscribeMetrics\":false},\"attributes\":{\"lk.agent.name\":\"\",\"lk.agent_name\":\"\"}}", "reconnectReason": "RR_UNKNOWN", "createRoom": {"name": "kiosk-room"}}, "error": "stream closed"}
2026-05-11T16:27:34.603+0700	DEBUG	livekit	service/signal.go:174	signal stream closed	{"room": "kiosk-room", "participant": "agent-AJ_bVjdfSCNgbnp", "connID": "CO_MdqakN2vYyZV", "error": null}
2026-05-11T16:27:34.602+0700	INFO	livekit	telemetry/events.go:196	stats worker active	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "worker": {"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "isConnected": true, "closedAt": "0001-01-01T00:00:00.000Z", "refCount": {"count": 1}}}
2026-05-11T16:27:34.602+0700	DEBUG	livekit	signalling/signalhandler.go:55	handling signal request	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "request": {"leave": {"reason": "CLIENT_INITIATED", "action": "DISCONNECT"}}}
2026-05-11T16:27:34.603+0700	DEBUG	livekit	signalling/signalhandler.go:98	client leaving room	{"room": "kiosk-room", "roomID": "RM_pnPveR4pcxYb", "participant": "agent-AJ_bVjdfSCNgbnp", "participantID": "PA_LYHKm8Kof2Ew", "remote": false, "reason": "CLIENT_REQUEST_LEAVE"}
